Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2009 [YR2009]
IBRD only,IBD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.609197074822,7.8394397735206,8.09047359283492,8.3663633272634,8.66395107665629,8.97118177436231,9.27631109904448,..,..,..,7.03496164445575,7.13560198076123,7.2666078724626,7.42020540348232,6.96290611757106
IBRD only,IBD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.2253138999306,21.511961722488,21.9718992248062,22.5197433366239,23.2166727427391,23.785803237858,24.5212545206617,24.848376739208,25.2572047409903,..,17.8087101977418,18.1268697722694,19.4585549512938,20.5960061443932,17.4567797120655
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,65.0450327810728,65.7081788957718,66.3471292332752,66.9764396096475,67.5582976816876,68.0997993049798,68.5841756805259,68.9680540712471,..,..,62.356426010277,62.9960791078488,63.6693893029949,64.3603764293164,61.7404992374845
IBRD only,IBD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.3054990272703,23.6809578985987,..,..,..,..,..,..,..,..,22.0959286354888,21.2658969912682,22.2348452897911,22.6252487970845,21.9101329402024
IBRD only,IBD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.0188107531781,16.0165887902448,16.305950291972,16.4374959479756,16.6524756699646,17.0820623512804,17.919467838304,..,..,..,16.7419348040062,15.9896212546626,15.9032171283891,16.0211129551845,17.5073065536437
IBRD only,IBD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,64.5301497469521,64.6361339716325,64.7794514087393,64.9100889021578,65.0008417140018,65.2001125495308,64.5793169685917,65.3037908184056,65.0502228478584,65.9762271871219,64.857409891642,64.7095605404553,64.6095848518773,64.5347202638123,65.3547009969916
IBRD only,IBD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.29780165644819,1.35862876173514,1.38060174495849,1.35163210062056,1.40515450610917,1.46967961417362,1.61987960399708,..,..,..,1.08011405822678,1.09452087791834,1.18360016585545,1.17741499753093,1.01376508147548
IBRD only,IBD,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4.50746268656716,4.80597014925373,4.8955223880597,5.22388059701493,5.41791044776119,5.67164179104478,..,..,..,..,..,..,..,4.28358208955224,..
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100
Iceland,ISL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100
Iceland,ISL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.000367072461922278,0.000317219455489857,0.000264637144842649,0.000224301542330179,0.00020709133378544,0.000109691589142925,0.000111997857339863,0.000112343756705461,..,..,..,0.000451917664794644,0.000411251554332357,0.000386151350477792,..
Iceland,ISL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.000367072461922278,0.000317219455489857,0.000264637144842649,0.000224301542330179,0.00020709133378544,0.000109691589142925,0.000111997857339863,0.000112343756705461,..,..,..,0.000451917664794644,0.000411251554332357,0.000386151350477792,..
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.26717070147574,5.29091434268492,4.57465693546236,3.77800002570441,3.9051051347764,4.3850316517953,4.64162657723006,4.40735873313641,4.25937125498495,..,6.28417160083123,6.41794688747903,6.54805167953615,5.84371722046094,5.65096895071021
Iceland,ISL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,5.26,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Control of Corruption: Estimate,CC.EST,1.82383286952972,1.89814746379852,1.90391433238983,1.79447102546692,1.80538582801819,1.67087435722351,1.667649269104,1.760617852211,1.56752812862396,..,1.93496966362,1.93282318115234,1.87803149223328,1.90477347373962,2.03152012825012
Iceland,ISL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,..,..,..,..,..,..,..,..,0,0,0,0,0
Iceland,ISL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,10.9633522331564,11.557551692412,..,..,..,..,..,..,..,..,11.5197730356026,10.2549353235755,10.3306966127756,10.4389197249409,12.1703357604172
Iceland,ISL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,14.89,13.58,12.05,12.18,12.73,12.26,12.89,12.48,..,..,15.02,15.78,15.24,15.2,14.52
Iceland,ISL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,17916.1204205433,17478.8930368937,..,..,..,..,..,..,..,..,17023.1668244031,18157.598099143,17630.0714650968,18178.139014838,16911.07978361
Iceland,ISL,Forest area (% of land area),AG.LND.FRST.ZS,0.473436408977556,0.480399002493766,0.485386533665835,0.492568578553616,0.496280868789051,0.502727362888029,0.5092730338193,0.515752256272935,..,..,0.445586034912718,0.452548628428928,0.459511221945137,0.466473815461347,0.430783042394015
Iceland,ISL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,10.9284872679796,11.288868750735,..,..,..,..,..,..,..,..,11.5197915060126,10.2549525871951,10.3307142985997,10.4042068655341,12.170354326513
Iceland,ISL,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.681105928830556
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,98.16,98.2,98.2400163,98.25520119,99.01095399,99.50494117,99.5327519,99.68701957,..,..,93.39,94.8196868,96.20979955,96.5468,93
Iceland,ISL,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,1.70664109338823,1.69628198842253,1.63590029185634,1.57816600757135,1.51870644220219,1.46290552275192,1.4057750796124,..,..,..,1.89340236321732,1.79971069294765,1.68431671634717,1.68132328795048,1.88357846963413
Iceland,ISL,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,1.13913043013446,1.15501304354397,1.12218353560558,1.13233447291788,1.07588715160141,1.02395011690051,1.00599204012411,..,..,..,1.11221343789008,1.12585376190387,1.12873994437446,1.09218876094933,1.11040211743208
Iceland,ISL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,9.2,8.8,10.1,8.8,..,..,..,..,..,..,9.2,7.9,9.3,7.9,9.8
Iceland,ISL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.3695617340188,13.6881738781095,13.9315020950355,14.0331808446245,14.1302068871725,14.3078294059031,14.5718618154248,..,..,..,12.1361907185243,12.4517292893988,12.7743360557294,13.0747829253652,11.8051885113104
Iceland,ISL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,39.6825396825397,41.2698412698413,47.6190476190476,38.0952380952381,38.0952380952381,38.0952380952381,38.0952380952381,47.6190476190476,47.6190476190476,..,42.8571428571429,39.6825396825397,39.6825396825397,39.6825396825397,42.8571428571429
Iceland,ISL,Population density (people per sq. km of land area),EN.POP.DNST,3.2656957605985,3.29990024937656,3.34602493765586,3.42543640897756,3.49817514628583,3.5759496181692,3.63446394922146,3.69453535654071,..,..,3.17247880299252,3.18218453865337,3.19916209476309,3.22956608478803,3.17704738154613
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.24697458744049,1.29848098754883,1.34658873081207,1.33768498897552,1.39457714557648,1.61964797973633,1.37493765354156,1.3721786737442,1.26293528079987,..,1.02225363254547,1.24400973320007,1.24503207206726,1.28713369369507,1.1908872127533
Iceland,ISL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.9834464492634,99.9787222724613,..,..,..,..,..,..,..,..,99.9882759833519,99.9883795247226,99.9829050088324,99.9724000883197,99.9881192824047
Iceland,ISL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.95,77.76,80.77,80.68,81.26,81.57,82.79,..,..,..,75.89,77.12,77.71,76.62,74.61
Iceland,ISL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,89.6872127400562,90.2642319026423,88.79243546903,88.9219613175076,88.887233170659,88.9749179383097,89.0063207219269,89.1159008776458,90.0126745957572,89.2519138420778,89.2002172842001,89.5499336260594,91.0665861275688,90.7675689414157,88.6314383630682
Iceland,ISL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.93615996837616,2.18131995201111,2.11011004447937,2.08413004875183,2.00080990791321,2.34165000915527,2.49068999290466,2.805419921875,..,..,..,2.40367007255554,..,1.69237995147705,2.59713006019592
Iceland,ISL,Rule of Law: Estimate,RL.EST,1.70472538471222,1.6339955329895,1.48363721370697,1.5700169801712,1.67916393280029,1.72634088993073,1.75132393836975,1.712641954422,1.70302581787109,..,1.70661580562592,1.68856692314148,1.67797338962555,1.65392100811005,1.70691537857056
Iceland,ISL,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4,4,4,4,4,4,..,..,..,..,..,..,..,4,..
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.0411234354275,84.8961610965974,86.280234753561,87.2612183645636,88.2966013672623,88.6543981697349,88.9964645455227,90.0980679028731,..,..,80.7498176870106,82.022947766782,82.5481664201598,83.4552357153486,80.0532594968684
IDA & IBRD total,IBT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,55.9188744182182,57.4801592189357,59.1002168963475,60.690090050079,62.3468304488141,63.825872763047,65.3417378117968,66.7352784154567,..,..,49.8857329707066,51.4233098913906,52.8425795612519,54.3688043721079,48.6131632799909
IDA & IBRD total,IBT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.77087670713226,1.56781429698823,1.37983243842508,1.67938109439041,2.15048103362338,1.79582112446487,1.2027502375642,2.5706147122635,..,..,4.00519957886618,5.05825429232574,3.83991053455208,3.24528571870587,3.1989369656731
IDA & IBRD total,IBT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.184113654472875,0.190818732159125,0.199049577143439,0.183060360682242,0.131466578428148,0.125078543143825,0.140083012233124,0.127146362046874,..,..,0.19053978298453,0.171309651747442,0.170553264207918,0.167603384688789,0.216721690828633
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.83058189728934,9.20002602248184,9.19506066295113,8.7859623374973,8.38768460537161,8.57374270520743,9.41649645969311,9.00033382824105,8.9155445900184,..,9.19767500635018,8.90781098592877,8.77922032917308,8.80202571261444,9.51138864968169
IDA & IBRD total,IBT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,49.1852190480677,48.6612239363017,..,..,..,..,..,..,..,..,47.8335062782627,49.883058200207,49.3161840175266,50.0131030570935,47.6099154149543
IDA & IBRD total,IBT,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-7.34743446627056,31.1190596601622,..,..,..,..,..,..,..,..,-15.5533275337911,-13.8462858491273,-11.3621167165095,-10.5497525814966,-17.0542873562336
IDA & IBRD total,IBT,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,5.652876448382,5.41678652415904,5.25368422302614,5.16207062719496,5.13059623647615,5.06648664390382,5.12453941263147,..,..,..,6.12037794802812,6.06453724755813,5.9365144023553,5.76983429594157,6.12730821202228
IDA & IBRD total,IBT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1335.92256018624,..,..,..,..,..,..,..,..,..,1243.16545655225,1281.8882248662,1306.52666385907,1316.22653145674,1176.50046567137
IDA & IBRD total,IBT,Forest area (% of land area),AG.LND.FRST.ZS,32.0947273181568,32.0341104925839,31.9890939200785,31.9219024013165,31.8705351878744,31.8167306722752,31.7652544413484,31.7067207499653,..,..,32.3729725392586,32.3135618599858,32.2126623043069,32.1536486597489,32.4343781787606
IDA & IBRD total,IBT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.8474314994611,88.0893958909312,..,..,..,..,..,..,..,..,80.6278361287433,80.9960334230629,80.8773047811219,80.641545939478,80.0640029520174
IDA & IBRD total,IBT,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.3602922839194,32.9963546459614,35.7881541700854,38.2843583054585,42.1813649130802,47.467416536468,54.1936857999011,58.1564476314824,..,..,20.578369716945,23.4501207253822,25.9571218731945,28.0726119036862,17.0528140655198
IDA & IBRD total,IBT,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,1.03388402100982,1.02519525790019,1.01619304265191,1.0133979763929,1.01334134716381,1.00615689460006,0.986344531640946,..,..,..,1.05711174265156,1.05667392294151,1.04935659367811,1.04022155812558,1.04476721091705
IDA & IBRD total,IBT,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.352495450378398,0.351850778811392,0.352920724226816,0.354809065095356,0.350786336458878,0.351268994026463,0.355573553738081,..,..,..,0.352620338264348,0.354243662608305,0.352406231377519,0.352451437658769,0.346304624250806
IDA & IBRD total,IBT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.56725558889705,6.73753202832731,6.92351507024922,7.12799587400973,7.34846798479542,7.57498352952595,7.79482672783309,..,..,..,6.14902422501509,6.22017442235899,6.3155777775458,6.42836434786383,6.10035491121086
IDA & IBRD total,IBT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.4162102957284,21.1163465023559,21.4540744889387,21.8621778011573,22.1928339681196,22.5355557885173,23.5006380263718,24.0235971427556,24.4693632358831,..,17.4158523344191,18.185089234312,19.2862190812721,19.9911803616052,17.2442756454735
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,64.1293762970524,64.9588179130394,65.7873336951706,66.6229159581637,67.4353116880182,68.2300532040018,68.9957654923169,69.6945402661321,..,..,60.8592654579212,61.6825271029687,62.4432838623241,63.2876950865551,60.0600139451207
IDA & IBRD total,IBT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,24.0794589187609,24.4305355547567,..,..,..,..,..,..,..,..,22.9355035712392,22.1003864094556,23.0402244408489,23.4192747148235,22.7152163926483
IDA & IBRD total,IBT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.5593579430572,21.6310763078727,21.8695041192491,21.891238416714,22.0060796134163,22.4702662501304,23.4487927005829,..,..,..,22.292259216311,21.553523034699,21.4355607289929,21.5891906691618,23.2001114849066
IDA & IBRD total,IBT,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,65.3167877098004,65.4613908880145,65.580851016274,65.7255427107238,65.7912232734639,65.9814253934056,65.5183681768387,66.2075034802305,65.9227626316609,66.6849474102992,65.406505046258,65.3192103745513,65.260284590272,65.2685325301917,65.7805824631525
IDA & IBRD total,IBT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.28576937682269,1.32864164109592,1.36587793120384,1.32118740602557,1.39308291056993,1.44573717429688,1.60635296224971,..,..,..,1.06524086302341,1.08198031271973,1.17900004424394,1.15908981380726,1.00068949151522
IDA & IBRD total,IBT,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4.67142857142857,4.85106382978723,4.98581560283688,5.29078014184397,5.46808510638298,5.68085106382979,..,..,..,..,..,..,..,4.53571428571429,..
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.7536284152829,69.0454562365564,72.9171606802299,71.8735553620849,73.3779467662156,74.0936249825621,74.6115929885099,76.6197483450773,..,..,64.2305408366981,68.6504133729193,68.3230305073421,69.5737923974497,63.3681968594011
IDA blend,IDB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,26.2627718122019,27.2078863360755,28.3324266772621,29.5185327495694,30.9216884556315,32.4134702315286,33.8700326637441,35.366869756489,..,..,23.0238773341361,23.8918716327867,24.5979716403535,25.3906611832789,22.3953092642502
IDA blend,IDB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.77310684119626,2.23308657729539,1.97679427935534,2.85131756938458,3.63984240316779,3.33608963950037,2.28015174192717,3.82871995233204,..,..,5.89555815352881,7.29844762978609,6.20349669913309,4.82256579168529,4.44448171726429
IDA blend,IDB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.442659920041202,0.453848735802959,0.512144930502274,0.562018453079265,0.409870733900964,0.383925304102413,0.4407612384877,0.415724090898314,..,..,0.455445570126588,0.445418214054798,0.440488174726651,0.430179598617842,0.544850659409748
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.6561256927896,21.287923116673,21.2874874445928,20.9515826701531,20.4481505567269,20.6572458144117,22.3015460313282,21.908150175422,21.7759602983526,..,22.2720582648038,22.0109203944295,21.6320140006585,21.044432970267,22.7273753325333
IDA blend,IDB,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.98465203187662,2.98382301216902,..,..,..,..,..,..,..,..,2.44855901179444,2.94934912841288,2.78200058981123,3.04702029774195,2.03478220827307
IDA blend,IDB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-44.4093742533079,..,..,..,..,..,..,..,..,..,-48.695583347794,-44.8727838331396,-42.5534709598309,-38.9562153118448,-43.1565968866644
IDA blend,IDB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,5.59883629412104,5.41071445029586,5.48623528402599,5.45013007045084,5.4170073367949,5.40804117049526,5.45031979551006,..,..,..,6.20132528589276,6.2558091239607,5.95079114811578,5.76863324908819,6.05062909717951
IDA blend,IDB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,560.999989943716,..,..,..,..,..,..,..,..,..,617.615748781442,630.525035692846,637.549903709389,622.488795752748,611.137075379197
IDA blend,IDB,Forest area (% of land area),AG.LND.FRST.ZS,30.2049167088874,30.1002175583923,30.0308920094851,29.9698022012709,29.9026287034243,29.8289917379876,29.754491837377,29.6806179231373,..,..,30.4907404160222,30.4196833675854,30.3481108597027,30.2765518833342,30.5663674979994
IDA blend,IDB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,34.3848109800224,..,..,..,..,..,..,..,..,..,43.4676632114552,43.9275536966272,43.3948651871054,42.2959578435975,43.7706574102418
IDA blend,IDB,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.3891707929366,18.7759595665854,21.1661665211777,23.8518605514878,27.7540984576486,32.1763396897933,36.2098396953946,39.3407954014584,..,..,9.3239548038468,10.5320323708447,12.0701727435082,14.1397575260793,7.93000028481373
IDA blend,IDB,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.814445805375416,0.809220333098127,0.808614904111709,0.804057429132622,0.814244680533012,0.822741906012599,0.806893530217823,..,..,..,0.849527157596195,0.848849782379935,0.836347996572366,0.823119443467951,0.842692252803549
IDA blend,IDB,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.377768863844874,0.37510305579892,0.381433361484253,0.381389712289933,0.378206001687555,0.379629364873835,0.376085239772233,..,..,..,0.394818972883416,0.391841327897005,0.382472260525946,0.38422724163163,0.398133389765266
IDA blend,IDB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.39754868935512,3.41110928499572,3.43230527714582,3.45996447392891,3.49430009214584,3.53279140695602,3.56325204204488,..,..,..,3.34866110574127,3.36197297476718,3.37598392375143,3.38801900329478,3.33868862645414
IDA blend,IDB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.8950789229341,18.5543278084714,18.646408839779,19.0344827586207,19.1021530004581,18.9189189189189,21.0694698354662,20.9344938158497,21.3009619789281,..,13.7842023748064,14.1231246766684,14.3666323377961,18.9073634204276,13.9018087855297
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,118.020211614383,120.234341109847,122.556947434418,124.980661904803,127.528413702912,130.147126997793,132.882011896128,135.705174880486,..,..,108.040963391084,110.717891930164,113.217936558312,115.632699881432,105.346828191871
IDA blend,IDB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,31.5369661545336,31.6052727855271,..,..,..,..,..,..,..,..,33.1927293579611,30.4888261946759,31.6415581907042,31.0129782629991,30.1136078728258
IDA blend,IDB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.8277967056941,62.3772840448067,61.1431629862938,60.3616683018457,60.6889954727163,61.3680567705299,61.8298638742605,..,..,..,60.7073169365616,60.2167145420208,62.4086425352139,62.2403179798278,61.7348097086374
IDA blend,IDB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,64.3798466922522,64.0033663369058,63.2753481384219,62.6617474731532,62.033010984477,62.3587480117101,62.3873836493338,62.6885390887591,62.482492817482,62.6760967052806,64.258933468988,64.3995011668484,64.4231384022061,64.5015806788961,64.1172137103907
IDA blend,IDB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,4.26666666666667,4.6,5,5.2,5.4,5.53333333333333,..,..,..,..,..,..,..,4.26666666666667,..
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.9435815285465,47.0908625637948,50.999666958242,54.4342027181171,55.3283640204087,57.0978623380197,58.6110077802959,60.1276335849256,..,..,38.6404667009763,39.9327434620946,42.6248061714836,43.4143297290186,37.7616006143734
IDA only,IDX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,16.3153339707566,16.8967358180898,17.5974681473358,18.3531406779443,19.1450446744495,19.97930007725,20.8242944892838,21.6933797610387,..,..,14.0393511868133,14.6429656687912,15.2233595751354,15.7697359426072,13.4726171381827
IDA only,IDX,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,4.47693223827397,3.82913052619334,3.70222016726566,3.5079393142255,3.02244684334267,2.68517324043067,2.89769199344004,4.82086137104681,..,..,4.70974530642782,7.18919512046153,5.15357134162027,4.65006183141648,4.55715809528783
IDA only,IDX,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,2.86163706377393,2.91952740547538,2.87277601502666,2.60830520429222,1.80765894294479,1.6975772156085,1.84503571781395,1.82311413570284,..,..,2.23764887699329,2.51644876823234,2.72645092896421,2.72394173757839,2.7015308506277
IDA only,IDX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.0732209173613,20.9881300978987,19.8873739261403,19.5948752045087,18.8631098446342,18.683623850739,19.4055923163661,18.6569547960824,18.2917212340495,..,22.1169824914337,21.7468724993307,22.3593409242008,21.1384935433468,23.7480015995595
IDA only,IDX,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.93361022245419,3.72061123077336,..,..,..,..,..,..,..,..,2.62815761830476,2.86309868448404,2.94140975636296,3.1863281553527,2.70638412079533
IDA only,IDX,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,4.9662322341984,..,..,..,..,..,..,..,..,..,-8.33640194104776,-7.86201971014822,1.51659630292574,1.32115608635272,-6.45362757706336
IDA only,IDX,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,4.85882313100263,4.76768024427499,4.71713550571823,4.60171064656933,4.54555768740368,4.43707968089679,4.49331115277349,..,..,..,5.00965130352944,4.99961509497717,4.98462929693482,4.97132886573221,5.21005618903836
IDA only,IDX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,383.699124967603,..,..,..,..,..,..,..,..,..,375.071533520117,378.080724741039,375.466363577258,378.678162397959,370.004005275091
IDA only,IDX,Forest area (% of land area),AG.LND.FRST.ZS,25.7380633369902,25.5667156554516,25.3942021476552,25.2254170113889,25.057583232497,24.8861969519364,24.7168394201531,24.5461068432768,..,..,26.5848417691869,26.4111271633386,26.0809603138009,25.9088209683166,26.724911478822
IDA only,IDX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,32.5658382195392,..,..,..,..,..,..,..,..,..,34.1707015831903,28.0059718707781,28.8790538535705,32.435526698801,33.920988013378
IDA only,IDX,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,9.46786670398138,11.8011728750772,15.4074316130424,18.1980179461823,20.8341014685981,23.565050801717,27.6089988477091,32.447262927779,..,..,4.02523789159058,4.72829242129932,5.64583687809397,6.77054332618893,3.1516464592581
